_2015_h8,idstd2005,_2005_q86a10,_2005_q86a6,n5b,d1a3,l1,id2015,n2f,k2c,d2,d10,_2005_q86a9,n2i,_2005_q86a11,idstd2015,i2b,k1c,_2005_q86a1,_2005_q86a5,id2005,_2005_q86a3,n2e,idstd2009,_2005_q86a4,a6a,_2005_q86a8,id2009,i4b,n2a,_2005_q87d,d11,c9b,n5a,n2b,_2005_q87a,main_activity_sales,total_purchases_2015,purchased_on_credit
0.0,60099.0,,,0.0,95.0,1200.0,,1870000000.0,100.0,93500000000.0,0.0,,,,,5000000.0,100.0,,,,,38300000000.0,466411.0,,3.0,,788.0,,28000000000.0,,0.0,,7500000.0,1870000000.0,,88825000000.0,7500000.0,7500000.0
0.0,60834.0,,,0.0,100.0,200.0,,5000000000.0,0.0,100000000000.0,0.0,,,,,120000000.0,80.0,,,,,70000000000.0,466412.0,,3.0,,803.0,,6000000000.0,,0.0,500000000.0,500000000.0,5000000000.0,,100000000000.0,500000000.0,400000000.0
0.0,60831.0,,,-9.0,100.0,173.0,,-8.0,-9.0,100000000000.0,0.0,,,,,300000000.0,-9.0,,,,,-8.0,466415.0,,3.0,,814.0,,-8.0,,0.0,,-9.0,-8.0,,100000000000.0,-18.0,1.6199999999999999
0.0,60250.0,,,0.0,5.0,280.0,,1000000000.0,95.0,100000000000.0,0.0,,,,,400000000.0,100.0,,,,,50000000000.0,466416.0,,3.0,,815.0,,17000000000.0,,0.0,,4000000000.0,2000000000.0,,5000000000.0,4000000000.0,4000000000.0
0.0,60076.0,,,-9.0,60.0,500.0,,5000000000.0,100.0,92000000000.0,-9.0,,,,,1000000000.0,100.0,,,,,40000000000.0,466417.0,,3.0,,822.0,,18000000000.0,,0.0,,1500000000.0,-9.0,,55200000000.0,1499999991.0,1499999991.0
0.0,60838.0,,,2200000000.0,40.0,80.0,,180000000.0,90.0,85000000000.0,0.0,,,,,,50.0,,,,,6700000000.0,466420.0,,2.0,,829.0,,2500000000.0,,0.0,,400000000.0,360000000.0,,34000000000.0,2600000000.0,1300000000.0
0.0,60651.0,,,0.0,95.0,145.0,,500000000.0,80.0,143000000000.0,1.0,,,,,120000000.0,100.0,,,,,97000000000.0,466422.0,,3.0,,836.0,50000000.0,6800000000.0,,0.0,,7000000000.0,4000000000.0,,135850000000.0,7000000000.0,7000000000.0
0.0,60852.0,,,0.0,87.0,255.0,,800000000.0,100.0,72000000000.0,0.0,,,,,40000000.0,70.0,,,,,57000000000.0,466423.0,,3.0,,841.0,,10000000000.0,,0.0,,1398000000.0,7000000000.0,,62640000000.0,1398000000.0,978599999.9999999
0.0,60086.0,,,0.0,60.0,460.0,,3000000000.0,60.0,471000000000.0,0.0,,,,,95000000.0,30.0,,,,,429000000000.0,466424.0,,3.0,,846.0,,20000000000.0,,0.0,400000000.0,17000000000.0,6300000000.0,,282600000000.0,17000000000.0,5100000000.0
0.0,60582.0,,,1200000000.0,70.0,70.0,,420000000.0,100.0,41000000000.0,0.0,,,,,,70.0,,,,,32000000000.0,466427.0,,2.0,,856.0,,1800000000.0,,1.0,400000000.0,500000000.0,200000000.0,,28700000000.0,1700000000.0,1190000000.0
0.0,60855.0,,,0.0,70.0,400.0,,3000000000.0,100.0,150000000000.0,0.0,,,,,,100.0,,,,,0.0,466428.0,,3.0,,867.0,,10000000000.0,,0.0,,0.0,1000000000.0,,105000000000.0,0.0,0.0
0.0,60858.0,,,0.0,60.0,300.0,,0.0,0.0,275000000000.0,0.0,,,,,,70.0,,,,,25000000000.0,466429.0,,3.0,,869.0,,7000000000.0,,0.0,,10000000000.0,10000000000.0,,165000000000.0,10000000000.0,7000000000.0
0.0,60638.0,,,0.0,100.0,120.0,,0.0,70.0,4000000000.0,0.0,,,,,,70.0,,,,,3000000000.0,466431.0,,2.0,,876.0,,2500000000.0,,0.0,,200000000.0,250000000.0,,4000000000.0,200000000.0,140000000.0
0.0,60652.0,,,0.0,100.0,75.0,,20000000.0,70.0,10000000000.0,0.0,,,,,30000000.0,40.0,,,,,6000000000.0,466434.0,,2.0,,892.0,,2000000000.0,,0.0,,1000000000.0,300000000.0,,10000000000.0,1000000000.0,400000000.0
0.0,60094.0,,,-9.0,90.0,350.0,,0.0,50.0,180000000000.0,0.0,,,,,27000000.0,70.0,,,,,99000000000.0,466442.0,,3.0,,903.0,,4000000000.0,,0.0,,10000000000.0,480000000.0,,162000000000.0,9999999991.0,6999999993.7
0.0,60922.0,,,0.0,40.0,841.0,,0.0,100.0,-9.0,0.0,,,,,,97.0,,,,,-8.0,466443.0,,3.0,,907.0,50000000.0,-8.0,,0.0,,-9.0,-8.0,,-3.5999999999999996,-9.0,-8.73
0.0,60598.0,,,5400000000.0,80.0,120.0,,-9.0,40.0,-9.0,0.0,,,,,108000000.0,0.0,,,,,-9.0,466444.0,,2.0,,909.0,,360000000.0,,2.0,,1800000000.0,-9.0,,-7.199999999999999,7200000000.0,0.0
0.0,60090.0,,,-9.0,85.0,600.0,,-8.0,-9.0,380000000000.0,0.0,,,,,,70.0,,,,,-8.0,466446.0,,3.0,,914.0,,30000000000.0,,1.0,,5000000000.0,-8.0,,323000000000.0,4999999991.0,3499999993.7
0.0,60089.0,,,28000000000.0,100.0,811.0,,0.0,50.0,1200000000000.0,0.0,,,,,2000000000.0,30.0,,,,,786000000000.0,466447.0,,3.0,,915.0,,88000000000.0,,0.0,,12000000000.0,13000000000.0,,1200000000000.0,40000000000.0,12000000000.0
0.0,60857.0,,,0.0,50.0,270.0,,2000000000.0,90.0,86000000000.0,0.0,,,,,12000000.0,95.0,,,,,8000000000.0,466450.0,,3.0,,918.0,,11000000000.0,,0.0,,2000000000.0,1500000000.0,,43000000000.0,2000000000.0,1900000000.0
0.0,60224.0,,,0.0,41.0,755.0,,1000000000.0,100.0,61000000000.0,0.0,,,,,,0.0,,,,,20000000000.0,466451.0,,3.0,,919.0,,10000000000.0,,0.0,,0.0,3000000000.0,,25010000000.0,0.0,0.0
0.0,60591.0,,,-9.0,100.0,50.0,,0.0,70.0,8000000000.0,0.0,,,,,24000000.0,70.0,,,,,4000000000.0,466452.0,,2.0,,921.0,,2500000000.0,,0.0,,1000000000.0,80000000.0,,8000000000.0,999999991.0,699999993.6999999
0.0,60859.0,,,100000000.0,40.0,80.0,,0.0,90.0,18600000000.0,0.0,,,,,37500000.0,80.0,,,,,13000000000.0,466453.0,,2.0,,922.0,,2700000000.0,,0.0,,1000000000.0,300000000.0,,7440000000.0,1100000000.0,880000000.0
0.0,60181.0,,,0.0,75.0,80.0,,-9.0,20.0,10300000000.0,0.0,,,,,130000000.0,25.0,,,,,5197509240.0,466454.0,,3.0,,925.0,2000000.0,3223710763.0,,0.0,,750000000.0,188832959.0,,7725000000.0,750000000.0,187500000.0
0.0,60182.0,,,12000000000.0,30.0,125.0,,500000000.0,100.0,41000000000.0,0.0,,,,,,100.0,,,,,15000000000.0,466455.0,,3.0,,926.0,,7000000000.0,,0.0,,700000000.0,500000000.0,,12300000000.0,12700000000.0,12700000000.0
0.0,,,,0.0,70.0,64.0,1133.0,500000000.0,50.0,14000000000.0,0.0,,,,599080.0,1900000000.0,60.0,,,,,2000000000.0,,,2.0,,,,950000000.0,,0.0,,0.0,500000000.0,,9800000000.0,0.0,0.0
0.0,,,,0.0,100.0,41.0,1134.0,-9.0,30.0,22000000000.0,0.0,,,,599081.0,,-9.0,,,,,-9.0,,,2.0,,,,3000000000.0,,0.0,,0.0,90000000.0,,22000000000.0,0.0,-0.0
100000000.0,,,,0.0,100.0,120.0,1137.0,228000000.0,40.0,20000000000.0,0.0,,,,599082.0,91000000.0,0.0,,,,,60000000.0,,,2.0,,,,2050000000.0,,0.0,,0.0,106000000.0,,20000000000.0,100000000.0,0.0
50000000.0,,,,40000000000.0,100.0,46.0,1158.0,-9.0,0.0,250000000000.0,0.0,,,,599086.0,300000000.0,70.0,,,,,195000000000.0,,,2.0,,,,5900000000.0,,0.0,-9.0,0.0,-9.0,,250000000000.0,40050000000.0,28035000000.0
0.0,,,,0.0,100.0,50.0,1163.0,-9.0,70.0,3000000000.0,0.0,,,,599087.0,-9.0,100.0,,,,,-9.0,,,2.0,,,,-9.0,,0.0,,0.0,120000000.0,,3000000000.0,0.0,0.0
0.0,,,,0.0,70.0,120.0,1175.0,-9.0,0.0,-9.0,0.0,,,,599088.0,1620000000.0,0.0,,,,,-9.0,,,2.0,,,,-9.0,,0.0,,0.0,-9.0,,-6.3,0.0,0.0
0.0,,,,0.0,35.0,100.0,1177.0,1500000000.0,60.0,20000000000.0,0.0,,,,599089.0,150000000.0,20.0,,,,,-9.0,,,2.0,,,,2700000000.0,,0.0,,0.0,250000000.0,,7000000000.0,0.0,0.0
0.0,,,,0.0,100.0,84.0,1193.0,-9.0,50.0,10000000000.0,0.0,,,,599091.0,200000000.0,0.0,,,,,-9.0,,,2.0,,,,-9.0,,0.0,,0.0,-9.0,,10000000000.0,0.0,0.0
0.0,,,,0.0,100.0,80.0,1194.0,400000000.0,50.0,84000000000.0,0.0,,,,599092.0,,50.0,,,,,65000000000.0,,,2.0,,,,6700000000.0,,0.0,,0.0,700000000.0,,84000000000.0,0.0,0.0
0.0,,,,-9.0,100.0,42.0,1204.0,-9.0,70.0,1514000000.0,0.0,,,,599094.0,,20.0,,,,,130000000.0,,,2.0,,,,800000000.0,,0.0,,600000000.0,60000000.0,,1514000000.0,599999991.0,119999998.2
0.0,,,,0.0,100.0,50.0,1234.0,5000000000.0,30.0,40000000000.0,0.0,,,,599098.0,48000000.0,40.0,,,,,25000000000.0,,,2.0,,,,4500000000.0,,0.0,,0.0,200000000.0,,40000000000.0,0.0,0.0
0.0,,,,0.0,98.0,65.0,1237.0,3000000000.0,100.0,120000000000.0,0.0,,,,599099.0,140000000.0,100.0,,,,,90000000000.0,,,2.0,,,,7000000000.0,,0.0,,0.0,400000000.0,,117600000000.0,0.0,0.0
100000000.0,,,,0.0,100.0,54.0,1238.0,-9.0,100.0,111000000000.0,0.0,,,,599100.0,200000000.0,100.0,,,,,80000000000.0,,,2.0,,,,600000000.0,,7.0,,970000000.0,1000000000.0,,111000000000.0,1070000000.0,1070000000.0
0.0,,,,0.0,100.0,70.0,1249.0,-9.0,50.0,21000000000.0,0.0,,,,599102.0,,30.0,,,,,15000000000.0,,,2.0,,,,900000000.0,,0.0,,0.0,140000000.0,,21000000000.0,0.0,0.0
0.0,,,,0.0,60.0,40.0,1261.0,0.0,50.0,22000000000.0,0.0,,,,599106.0,1000000000.0,30.0,,,,,4000000000.0,,,2.0,,,,2500000000.0,,0.0,,0.0,200000000.0,,13200000000.0,0.0,0.0
0.0,,,,0.0,100.0,42.0,1281.0,90000000.0,90.0,19340000000.0,0.0,,,,599107.0,156000000.0,75.0,,,,,12480000000.0,,,2.0,,,,4763000000.0,,0.0,,2765000000.0,156000000.0,,19340000000.0,2765000000.0,2073750000.0
0.0,,,,0.0,100.0,55.0,1310.0,,50.0,156000000000.0,0.0,,-9.0,,599112.0,,50.0,,,,,,,,2.0,,,,11000000000.0,,0.0,,0.0,370000000.0,,156000000000.0,0.0,0.0
0.0,,,,0.0,100.0,55.0,1315.0,700000000.0,50.0,85000000000.0,0.0,,,,599114.0,,50.0,,,,,63000000000.0,,,2.0,,,,9000000000.0,,0.0,,0.0,600000000.0,,85000000000.0,0.0,0.0
0.0,,,,0.0,90.0,54.0,1319.0,130000000.0,70.0,140000000000.0,0.0,,,,599115.0,20000000.0,60.0,,,,,119000000000.0,,,2.0,,,,5670000000.0,,0.0,,3000000000.0,123000000.0,,126000000000.0,3000000000.0,1800000000.0
0.0,,,,0.0,100.0,40.0,1355.0,-9.0,10.0,200000000000.0,0.0,,,,599123.0,36000000.0,20.0,,,,,-9.0,,,2.0,,,,-9.0,,0.0,,0.0,-9.0,,200000000000.0,0.0,0.0
0.0,,,,0.0,100.0,65.0,1401.0,,50.0,40000000000.0,0.0,,-9.0,,599135.0,,0.0,,,,,,,,2.0,,,,2000000000.0,,2.0,,40000000.0,10000000.0,,40000000000.0,40000000.0,0.0
0.0,,,,0.0,80.0,96.0,1408.0,,70.0,30000000000.0,0.0,,-9.0,,599139.0,3000000000.0,80.0,,,,,,,,2.0,,,,1000000000.0,,0.0,,2000000000.0,2000000000.0,,24000000000.0,2000000000.0,1600000000.0
0.0,,,,0.0,100.0,200.0,1415.0,-9.0,0.0,10000000000.0,0.0,,,,599140.0,140000000.0,-9.0,,,,,-9.0,,,2.0,,,,7000000000.0,,0.0,,110000000.0,2000000000.0,,10000000000.0,110000000.0,-9900000.0
0.0,,,,0.0,80.0,80.0,1418.0,-9.0,15.0,80000000000.0,0.0,,,,599141.0,60000000.0,30.0,,,,,60000000000.0,,,2.0,,,,1500000000.0,,0.0,,0.0,1200000000.0,,64000000000.0,0.0,0.0
0.0,,,,0.0,70.0,180.0,1421.0,-9.0,50.0,40000000000.0,0.0,,,,599142.0,,40.0,,,,,25000000000.0,,,2.0,,,,7000000000.0,,0.0,,0.0,120000000.0,,28000000000.0,0.0,0.0
0.0,,,,0.0,90.0,125.0,1443.0,,85.0,15000000000.0,3.0,,-9.0,,599146.0,2400000000.0,70.0,,,,,,,,2.0,,,,5000000000.0,,3.0,,0.0,1200000000.0,,13500000000.0,0.0,0.0
-9.0,,,,0.0,80.0,50.0,1456.0,-9.0,-9.0,2000000000.0,-9.0,,,,599149.0,,-9.0,,,,,900000000.0,,,2.0,,,,200000000.0,,-9.0,,0.0,-9.0,,1600000000.0,-9.0,0.8099999999999999
5000000000.0,,,,0.0,80.0,86.0,1461.0,200000000.0,50.0,19160000000.0,0.0,,,,599151.0,180000000.0,50.0,,,,,7600000000.0,,,2.0,,,,4920000000.0,,0.0,100000000.0,200000000.0,180000000.0,,15328000000.0,5200000000.0,2600000000.0
0.0,,,,0.0,100.0,100.0,1468.0,43000000.0,100.0,12720000000.0,0.0,,,,599154.0,85000000.0,70.0,,,,,3189000000.0,,,2.0,,,,7471000000.0,,0.0,,900000000.0,214000000.0,,12720000000.0,900000000.0,630000000.0
700000000.0,,,,0.0,60.0,40.0,1475.0,-9.0,70.0,7000000000.0,0.0,,,,599155.0,,0.0,,,,,63000000.0,,,2.0,,,,1420000000.0,,0.0,,150000000.0,72000000.0,,4200000000.0,850000000.0,0.0
0.0,,,,0.0,10.0,100.0,1477.0,-9.0,0.0,100000000.0,0.0,,,,599156.0,,50.0,,,,,-9.0,,,2.0,,,,-9.0,,0.0,,0.0,-9.0,,10000000.0,0.0,0.0
0.0,,,,3000000000.0,80.0,88.0,1485.0,1000000.0,0.0,29000000000.0,0.0,,,,599158.0,102000000.0,0.0,,,,,8000000000.0,,,2.0,,,,6000000000.0,,0.0,,1000000000.0,600000000.0,,23200000000.0,4000000000.0,0.0
0.0,,,,0.0,100.0,90.0,1494.0,700000000.0,50.0,120000000000.0,0.0,,,,599161.0,,50.0,,,,,80000000000.0,,,2.0,,,,7200000000.0,,0.0,,0.0,600000000.0,,120000000000.0,0.0,0.0
0.0,,,,12000000000.0,90.0,150.0,1497.0,16000000000.0,60.0,40000000000.0,0.0,,,,599162.0,,50.0,,,,,4000000000.0,,,2.0,,,,8000000000.0,,0.0,,8000000000.0,2800000000.0,,36000000000.0,20000000000.0,10000000000.0
0.0,,,,0.0,100.0,130.0,1498.0,120000000.0,100.0,120000000000.0,0.0,,,,599163.0,300000000.0,100.0,,,,,200000000.0,,,2.0,,,,3000000000.0,,0.0,10000000.0,50000000000.0,600000000.0,,120000000000.0,50000000000.0,50000000000.0
0.0,,,,0.0,100.0,60.0,1500.0,200000000.0,90.0,60000000000.0,0.0,,,,599164.0,180000000.0,100.0,,,,,40000000000.0,,,2.0,,,,8000000000.0,,0.0,400000000.0,2000000000.0,6000000000.0,,60000000000.0,2000000000.0,2000000000.0
100000000.0,,,,0.0,100.0,85.0,1501.0,500000000.0,70.0,102800000000.0,100.0,,,,599165.0,2160000000.0,20.0,,,,,-9.0,,,2.0,,,,8814000000.0,,0.0,,4000000000.0,650000000.0,,102800000000.0,4100000000.0,820000000.0
0.0,,,,0.0,70.0,50.0,1505.0,600000000.0,60.0,23000000000.0,0.0,,,,599167.0,,10.0,,,,,10000000000.0,,,2.0,,,,4000000000.0,,0.0,,400000000.0,1600000000.0,,16100000000.0,400000000.0,40000000.0
50000000.0,,,,800000000.0,95.0,60.0,1507.0,300000000.0,80.0,16000000000.0,2.0,,,,599168.0,300000000.0,50.0,,,,,11000000000.0,,,2.0,,,,3600000000.0,,3.0,,1000000000.0,270000000.0,,15200000000.0,1850000000.0,925000000.0
2000000.0,,,,0.0,60.0,60.0,1518.0,,30.0,-9.0,0.0,,-9.0,,599169.0,,90.0,,,,,,,,2.0,,,,-9.0,,2.0,,0.0,-9.0,,-5.3999999999999995,2000000.0,1800000.0
-9.0,,,,0.0,90.0,80.0,1542.0,700000000.0,50.0,6000000000.0,0.0,,,,599172.0,600000000.0,0.0,,,,,850000000.0,,,2.0,,,,3000000000.0,,0.0,,0.0,3000000000.0,,5400000000.0,-9.0,-0.0
0.0,,,,0.0,80.0,45.0,1546.0,150000000.0,70.0,262000000000.0,0.0,,,,599174.0,,50.0,,,,,20112000000.0,,,2.0,,,,1328000000.0,,0.0,,0.0,130000000.0,,209600000000.0,0.0,0.0
200000000.0,,,,0.0,100.0,100.0,1580.0,,70.0,25000000000.0,0.0,,-9.0,,599180.0,200000000.0,30.0,,,,,,,,2.0,,,,5000000000.0,,2.0,,0.0,150000000.0,,25000000000.0,200000000.0,60000000.0
0.0,,,,0.0,90.0,39.0,1589.0,,60.0,20000000000.0,0.0,,17000000000.0,,599183.0,36000000.0,70.0,,,,,,,,2.0,,,50000000.0,1700000000.0,,0.0,,0.0,41000000.0,,18000000000.0,0.0,0.0
0.0,,,,3000000000.0,70.0,95.0,1612.0,,0.0,85000000000.0,0.0,,-9.0,,599189.0,500000000.0,50.0,,,,,,,,2.0,,,,520000000.0,,0.0,,0.0,200000000.0,,59500000000.0,3000000000.0,1500000000.0
0.0,,,,-9.0,100.0,200.0,1613.0,-9.0,-9.0,350000000000.0,0.0,,,,599190.0,,-9.0,,,,,-9.0,,,2.0,,,,-9.0,,0.0,,30000000000.0,-9.0,,350000000000.0,29999999991.0,-2699999999.19
0.0,,,,0.0,80.0,1000.0,1616.0,200000000.0,50.0,312800000000.0,0.0,,,,599191.0,,50.0,,,,,100000000000.0,,,2.0,,,,70000000000.0,,0.0,,0.0,300000000.0,,250240000000.0,0.0,0.0
0.0,,,,0.0,30.0,400.0,1646.0,50000000000.0,50.0,502000000000.0,0.0,,,,599193.0,,50.0,,,,,200000000000.0,,,2.0,,,,150000000000.0,,0.0,,0.0,50000000000.0,,150600000000.0,0.0,0.0
400000000.0,,,,0.0,50.0,50.0,1656.0,250000000.0,100.0,60000000000.0,0.0,,,,599195.0,700000000.0,80.0,,,,,55000000000.0,,,2.0,,,,5000000000.0,,0.0,,0.0,2000000000.0,,30000000000.0,400000000.0,320000000.0
0.0,,,,0.0,60.0,500.0,1661.0,2400000000.0,50.0,220000000000.0,0.0,,,,599196.0,,50.0,,,,,85000000000.0,,,2.0,,,,11000000000.0,,0.0,,0.0,2600000000.0,,132000000000.0,0.0,0.0
0.0,,,,0.0,100.0,130.0,1663.0,300000000.0,100.0,20000000000.0,0.0,,,,599197.0,140000000.0,50.0,,,,,10000000000.0,,,2.0,,,,16000000000.0,,1.0,,0.0,300000000.0,,20000000000.0,0.0,0.0
0.0,,,,0.0,65.0,60.0,1668.0,200000000.0,100.0,4000000000.0,0.0,,,,599198.0,20000000.0,90.0,,,,,2000000000.0,,,2.0,,,,3000000000.0,,0.0,,100000000.0,200000000.0,,2600000000.0,100000000.0,90000000.0
0.0,,,,0.0,100.0,205.0,1686.0,-9.0,100.0,20000000000.0,5.0,,,,599199.0,,0.0,,,,,-9.0,,,2.0,,,,2500000000.0,,0.0,,1300000000.0,7000000000.0,,20000000000.0,1300000000.0,0.0
0.0,,,,0.0,100.0,90.0,1695.0,800000000.0,70.0,152000000000.0,0.0,,,,599201.0,,70.0,,,,,122000000000.0,,,2.0,,,,4800000000.0,,1.0,,0.0,500000000.0,,152000000000.0,0.0,0.0
150000000.0,,,,0.0,98.0,200.0,1705.0,400000000.0,100.0,45000000000.0,0.0,,,,599204.0,60000000.0,50.0,,,,,12200000000.0,,,2.0,,,,16000000000.0,,0.0,,7000000000.0,250000000.0,,44100000000.0,7150000000.0,3575000000.0
200000000000.0,,,,0.0,99.0,160.0,1709.0,300000000.0,0.0,50000000000.0,0.0,,,,599205.0,,0.0,,,,,20000000000.0,,,2.0,,,,10000000000.0,,1.0,,2000000000.0,500000000.0,,49500000000.0,202000000000.0,0.0
0.0,,,,0.0,100.0,50.0,1713.0,4000000000.0,100.0,40000000000.0,0.0,,,,599207.0,15000000.0,80.0,,,,,20000000000.0,,,2.0,,,,4000000000.0,,0.0,,2000000000.0,240000000.0,,40000000000.0,2000000000.0,1600000000.0
0.0,,,,0.0,100.0,40.0,1718.0,300000000.0,40.0,95000000000.0,0.0,,,,599209.0,,40.0,,,,,60000000000.0,,,2.0,,,,2700000000.0,,0.0,,0.0,300000000.0,,95000000000.0,0.0,0.0
300000000.0,,,,0.0,100.0,2000.0,1733.0,500000000.0,50.0,755300000000.0,0.0,,,,599210.0,,50.0,,,,,500000000000.0,,,2.0,,,,100000000000.0,,0.0,,0.0,700000000.0,,755300000000.0,300000000.0,150000000.0
0.0,,,,0.0,100.0,100.0,1734.0,300000000.0,50.0,215700000000.0,0.0,,,,599211.0,,50.0,,,,,80000000000.0,,,2.0,,,,1200000000.0,,0.0,,0.0,150000000.0,,215700000000.0,0.0,0.0
0.0,,,,0.0,30.0,50.0,1740.0,200000000.0,50.0,187800000000.0,0.0,,,,599212.0,,50.0,,,,,60000000000.0,,,2.0,,,,1000000000.0,,0.0,,0.0,250000000.0,,56340000000.0,0.0,0.0
0.0,,,,0.0,100.0,40.0,1745.0,500000000.0,50.0,79130000000.0,0.0,,,,599213.0,,50.0,,,,,70000000000.0,,,2.0,,,,450000000.0,,1.0,,0.0,100000000.0,,79130000000.0,0.0,0.0
0.0,,,,0.0,80.0,50.0,1751.0,500000000.0,50.0,71040000000.0,0.0,,,,599214.0,,50.0,,,,,1000000000.0,,,2.0,,,,400000000.0,,0.0,,0.0,200000000.0,,56832000000.0,0.0,0.0
0.0,,,,0.0,100.0,70.0,1752.0,500000000.0,90.0,52000000000.0,0.0,,,,599215.0,50000000.0,90.0,,,,,25000000000.0,,,2.0,,,,7800000000.0,,0.0,,2000000000.0,1200000000.0,,52000000000.0,2000000000.0,1800000000.0
150000000.0,,,,0.0,90.0,150.0,1753.0,55000000.0,100.0,20000000000.0,0.0,,,,599216.0,10000000.0,90.0,,,,,8000000000.0,,,2.0,,,,6000000000.0,,2.0,-9.0,1000000000.0,200000000.0,,18000000000.0,1150000000.0,1035000000.0
0.0,,,,10000000000.0,60.0,140.0,1773.0,4500000000.0,80.0,121000000000.0,0.0,,,,599219.0,,0.0,,,,,8500000000.0,,,2.0,,,,1600000000.0,,0.0,,6500000000.0,840000000.0,,72600000000.0,16500000000.0,0.0
1000000000.0,,,,0.0,-9.0,84.0,1818.0,10000000000.0,8.0,108000000000.0,0.0,,,,599225.0,,80.0,,,,,5000000000.0,,,2.0,,,,12000000000.0,,0.0,,4000000000.0,780000000.0,,-9720000000.0,5000000000.0,4000000000.0
0.0,,,,0.0,60.0,50.0,1832.0,,30.0,500000000000.0,0.0,,-9.0,,599227.0,,100.0,,,,,,,,2.0,,,,20000000000.0,,0.0,,0.0,600000000.0,,300000000000.0,0.0,0.0
200000000.0,,,,0.0,90.0,50.0,1866.0,,20.0,5000000000.0,0.0,,20000000000.0,,599232.0,500000000.0,0.0,,,,,,,,2.0,,,,-9.0,,0.0,,1000000000.0,50000000.0,,4500000000.0,1200000000.0,0.0
0.0,,,,0.0,80.0,42.0,1886.0,200000000.0,100.0,5000000000.0,0.0,,,,599235.0,,0.0,,,,,-9.0,,,2.0,,,,2520000000.0,,0.0,,0.0,700000000.0,,4000000000.0,0.0,0.0
0.0,,,,-9.0,60.0,65.0,1890.0,-9.0,70.0,5000000000.0,0.0,,,,599237.0,,0.0,,,,,1000000000.0,,,2.0,,,,800000000.0,,0.0,,150000000.0,1200000000.0,,3000000000.0,149999991.0,0.0
0.0,,,,0.0,99.0,170.0,1896.0,1200000000.0,100.0,300000000000.0,0.0,,,,599238.0,,0.0,,,,,-9.0,,,2.0,,,,-9.0,,0.0,,10000000000.0,10200000000.0,,297000000000.0,10000000000.0,0.0
0.0,,,,0.0,90.0,110.0,1905.0,18000000.0,-9.0,100000000000.0,-9.0,,,,599240.0,,-9.0,,,,,85000000000.0,,,2.0,,,,1500000000.0,,0.0,,0.0,3000000000.0,,90000000000.0,0.0,-0.0
0.0,,,,0.0,100.0,100.0,1920.0,200000000.0,0.0,100000000000.0,-7.0,,,,599243.0,100000000.0,0.0,,,,,300000000.0,,,2.0,,,,6000000000.0,,0.0,,700000000.0,200000000.0,,100000000000.0,700000000.0,0.0
0.0,,,,0.0,100.0,87.0,1922.0,70000000.0,0.0,5500000000.0,-7.0,,,,599244.0,600000000.0,0.0,,,,,120000000.0,,,2.0,,,,4200000000.0,,0.0,,50000000.0,360000000.0,,5500000000.0,50000000.0,0.0
0.0,,,,0.0,100.0,90.0,1924.0,-9.0,5.0,12500000000.0,-7.0,,,,599245.0,120000000.0,30.0,,,,,6990000000.0,,,2.0,,,,3766000000.0,,0.0,,0.0,200000000.0,,12500000000.0,0.0,0.0
300000000.0,,,,0.0,60.0,90.0,1928.0,2500000000.0,90.0,30000000000.0,0.0,,,,599246.0,240000000.0,50.0,,,,,13000000000.0,,,2.0,,,,3000000000.0,,0.0,,0.0,400000000.0,,18000000000.0,300000000.0,150000000.0
0.0,,,,0.0,99.0,60.0,1934.0,96000000.0,0.0,5000000000.0,-7.0,,,,599247.0,,100.0,,,,,250000000.0,,,2.0,,,,150000000.0,,0.0,,150000000.0,190000000.0,,4950000000.0,150000000.0,150000000.0
0.0,,,,0.0,100.0,102.0,1936.0,172000000.0,100.0,3812000000.0,-7.0,,,,599248.0,50000000.0,0.0,,,,,200000000.0,,,2.0,,,,2693000000.0,,0.0,,200000000.0,120000000.0,,3812000000.0,200000000.0,0.0
0.0,,,,0.0,100.0,60.0,1938.0,-9.0,100.0,30000000000.0,0.0,,,,599250.0,2100000000.0,0.0,,,,,15000000000.0,,,2.0,,,,10000000000.0,,0.0,,0.0,80000000.0,,30000000000.0,0.0,0.0
0.0,,,,0.0,100.0,100.0,1942.0,-9.0,20.0,1786000000.0,-7.0,,,,599251.0,48000000.0,0.0,,,,,200000000.0,,,2.0,,,,1238000000.0,,0.0,,0.0,36000000.0,,1786000000.0,0.0,0.0
0.0,,,,0.0,90.0,70.0,1945.0,48000000.0,90.0,18000000000.0,0.0,,,,599253.0,688000000.0,70.0,,,,,4320000000.0,,,2.0,,,,3048000000.0,,0.0,,0.0,84000000.0,,16200000000.0,0.0,0.0
0.0,,,,0.0,100.0,38.0,1949.0,500000000.0,5.0,2400000000.0,0.0,,,,599254.0,,0.0,,,,,700000000.0,,,2.0,,,,1290000000.0,,0.0,,0.0,36000000.0,,2400000000.0,0.0,0.0
0.0,,,,0.0,100.0,85.0,1961.0,1500.0,0.0,7300000000.0,0.0,,,,599255.0,,0.0,,,,,3600.0,,,2.0,,,,3000000000.0,,0.0,,6400000000.0,4200.0,,7300000000.0,6400000000.0,0.0
0.0,,,,0.0,100.0,110.0,1972.0,500000000.0,100.0,17000000000.0,0.0,,,,599256.0,150000000.0,100.0,,,,,2500000000.0,,,2.0,,,,3000000000.0,,2.0,300000000.0,800000000.0,1700000000.0,,17000000000.0,800000000.0,800000000.0
