idstd2015,id2015,idstd2009,id2009,idstd2005,id2005,a6a,c9b,d1a3,d2,d10,d11,_2015_h8,i2b,i4b,n2a,n2b,n2i,n2e,n2f,n5a,n5b,_2015_h8,l1,k1c,k2c,main_activity_sales,total_purchases_2015,purchased_on_credit
599248.0,1936.0,,,,,2.0,,100.0,3812000000.0,-7.0,0.0,0.0,50000000.0,,2693000000.0,120000000.0,,200000000.0,172000000.0,200000000.0,0.0,0.0,102.0,0.0,100.0,3812000000.0,200000000.0,0.0
599250.0,1938.0,,,,,2.0,,100.0,30000000000.0,0.0,0.0,0.0,2100000000.0,,10000000000.0,80000000.0,,15000000000.0,-9.0,0.0,0.0,0.0,60.0,0.0,100.0,30000000000.0,0.0,0.0
599251.0,1942.0,,,,,2.0,,100.0,1786000000.0,-7.0,0.0,0.0,48000000.0,,1238000000.0,36000000.0,,200000000.0,-9.0,0.0,0.0,0.0,100.0,0.0,20.0,1786000000.0,0.0,0.0
599253.0,1945.0,,,,,2.0,,90.0,18000000000.0,0.0,0.0,0.0,688000000.0,,3048000000.0,84000000.0,,4320000000.0,48000000.0,0.0,0.0,0.0,70.0,70.0,90.0,16200000000.0,0.0,0.0
599254.0,1949.0,,,,,2.0,,100.0,2400000000.0,0.0,0.0,0.0,,,1290000000.0,36000000.0,,700000000.0,500000000.0,0.0,0.0,0.0,38.0,0.0,5.0,2400000000.0,0.0,0.0
599255.0,1961.0,,,,,2.0,,100.0,7300000000.0,0.0,0.0,0.0,,,3000000000.0,4200.0,,3600.0,1500.0,6400000000.0,0.0,0.0,85.0,0.0,0.0,7300000000.0,6400000000.0,0.0
599256.0,1972.0,,,,,2.0,300000000.0,100.0,17000000000.0,0.0,2.0,0.0,150000000.0,,3000000000.0,1700000000.0,,2500000000.0,500000000.0,800000000.0,0.0,0.0,110.0,100.0,100.0,17000000000.0,800000000.0,800000000.0
599257.0,1975.0,,,,,2.0,1200000000.0,100.0,350000000000.0,0.0,3.0,0.0,180000000.0,,1500000000.0,2400000000.0,,24500000000.0,2400000000.0,15000000000.0,26000000000.0,0.0,61.0,50.0,70.0,350000000000.0,41000000000.0,20500000000.0
599258.0,1981.0,,,,,2.0,,99.0,5000000000.0,0.0,0.0,0.0,,,1000000000.0,36000000.0,,2200000000.0,600000000.0,0.0,0.0,0.0,70.0,0.0,20.0,4950000000.0,0.0,0.0
599260.0,2001.0,,,,,2.0,,100.0,70000000000.0,0.0,0.0,0.0,288000000.0,,22400000000.0,1800000000.0,,39960000000.0,240000000.0,5000000000.0,0.0,0.0,150.0,100.0,90.0,70000000000.0,5000000000.0,5000000000.0
599265.0,2023.0,,,,,2.0,,90.0,30000000000.0,0.0,0.0,0.0,,,-9.0,-9.0,,-9.0,-9.0,1500000000.0,0.0,0.0,50.0,30.0,50.0,27000000000.0,1500000000.0,450000000.0
599267.0,2035.0,,,,,2.0,,80.0,70000000000.0,0.0,0.0,0.0,400000000.0,10000000.0,5400000000.0,480000000.0,27337000000.0,,,1500000000.0,0.0,0.0,86.0,30.0,30.0,56000000000.0,1500000000.0,450000000.0
599268.0,2036.0,,,,,2.0,,99.0,20000000000.0,0.0,0.0,0.0,70000000.0,,8000000000.0,84000000.0,-9.0,,,0.0,0.0,0.0,85.0,0.0,50.0,19800000000.0,0.0,0.0
599271.0,2048.0,,,,,2.0,,90.0,748000000000.0,0.0,0.0,0.0,,,2600000000.0,25000000.0,736000000000.0,,,2000000000.0,0.0,0.0,62.0,0.0,0.0,673200000000.0,2000000000.0,0.0
599274.0,2071.0,,,,,3.0,,50.0,24000000000.0,0.0,0.0,100000000.0,100000000.0,,2400000000.0,120000000.0,,18000000000.0,-9.0,4000000000.0,0.0,100000000.0,50.0,40.0,50.0,12000000000.0,4100000000.0,1640000000.0
599275.0,2081.0,,,,,3.0,,80.0,100000000000.0,0.0,0.0,0.0,12000000000.0,,6000000000.0,20000000000.0,,30000000000.0,20000000000.0,10000000000.0,100000000000.0,0.0,100.0,85.0,30.0,80000000000.0,110000000000.0,93500000000.0
599276.0,2085.0,,,,,3.0,,100.0,2300000000000.0,0.0,0.0,0.0,1200000000.0,,-9.0,9500000000.0,,1200000000000.0,6500000000.0,132000000000.0,118000000000.0,0.0,320.0,100.0,10.0,2300000000000.0,250000000000.0,250000000000.0
599277.0,2086.0,,,,,3.0,,100.0,500000000000.0,0.0,0.0,6000000.0,250000000.0,,240000000.0,720000000.0,,300000000000.0,120000000.0,0.0,0.0,6000000.0,184.0,30.0,0.0,500000000000.0,6000000.0,1800000.0
599278.0,2089.0,,,,,3.0,,100.0,1007000000000.0,0.0,0.0,2000000000.0,500000000.0,,100000000000.0,-9.0,,-9.0,-9.0,-9.0,-9.0,2000000000.0,200.0,0.0,0.0,1007000000000.0,1999999982.0,0.0
599279.0,2096.0,,,,,3.0,,100.0,1800000000000.0,0.0,0.0,3100000000.0,,,47000000000.0,1700000000.0,,1300000000000.0,2300000000.0,0.0,0.0,3100000000.0,450.0,30.0,30.0,1800000000000.0,3100000000.0,930000000.0
599280.0,2098.0,,,,,3.0,,100.0,200000000000.0,0.0,0.0,0.0,100000000.0,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,100.0,100.0,100.0,200000000000.0,0.0,0.0
599281.0,2112.0,,,,,3.0,10000000.0,100.0,10000000000.0,0.0,0.0,0.0,,,9000000000.0,350000000.0,,1000000000.0,100000000.0,300000000.0,0.0,0.0,100.0,0.0,0.0,10000000000.0,300000000.0,0.0
599282.0,2121.0,,,,,3.0,,90.0,80000000000.0,0.0,0.0,0.0,120000000.0,,13500000000.0,350000000.0,,60000000000.0,1000000000.0,500000000.0,0.0,0.0,200.0,70.0,60.0,72000000000.0,500000000.0,350000000.0
599283.0,2123.0,,,,,3.0,,80.0,28000000000.0,0.0,0.0,0.0,,,4600000000.0,90000000.0,,-9.0,-9.0,300000000.0,0.0,0.0,142.0,-9.0,30.0,22400000000.0,300000000.0,-27000000.0
599284.0,2128.0,,,,,3.0,,100.0,40000000000.0,-7.0,0.0,0.0,120000000.0,,14900000000.0,1200000000.0,,1000000000.0,150000000.0,500000000.0,0.0,0.0,370.0,60.0,80.0,40000000000.0,500000000.0,300000000.0
599285.0,2129.0,,,,,3.0,,60.0,20000000000.0,-7.0,0.0,200000000.0,200000000.0,,14000000000.0,520000000.0,,2530000000.0,200000000.0,0.0,0.0,200000000.0,200.0,50.0,100.0,12000000000.0,200000000.0,100000000.0
599286.0,2133.0,,,,,3.0,,80.0,60000000000.0,0.0,0.0,0.0,,,12000000000.0,700000000.0,,29000000000.0,700000000.0,500000000.0,0.0,0.0,250.0,50.0,100.0,48000000000.0,500000000.0,250000000.0
599287.0,2140.0,,,,,3.0,,70.0,120000000000.0,0.0,0.0,0.0,,,26000000000.0,600000000.0,,-9.0,-9.0,0.0,0.0,0.0,650.0,20.0,0.0,84000000000.0,0.0,0.0
599288.0,2150.0,,,,,3.0,,100.0,200000000000.0,0.0,0.0,0.0,630000000.0,,-9.0,-9.0,,-9.0,-9.0,-9.0,-9.0,0.0,800.0,50.0,50.0,200000000000.0,-18.0,-9.0
599289.0,2159.0,,,,,3.0,,100.0,185000000000.0,0.0,0.0,0.0,3240000000.0,,23400000000.0,4800000000.0,,156000000000.0,156000000.0,370000000.0,0.0,0.0,280.0,100.0,20.0,185000000000.0,370000000.0,370000000.0
599290.0,2162.0,,,,,3.0,,90.0,650000000000.0,0.0,0.0,0.0,6000000000.0,,1500000000.0,1400000000.0,,18000.0,2000000000.0,0.0,0.0,0.0,78.0,60.0,80.0,585000000000.0,0.0,0.0
599291.0,2183.0,,,,,3.0,,80.0,28000000000.0,0.0,1.0,0.0,2640000000.0,,11000000000.0,3000000000.0,,4000000000.0,10000000000.0,2000000000.0,2000000000.0,0.0,101.0,0.0,0.0,22400000000.0,4000000000.0,0.0
599292.0,2184.0,,,,,3.0,,50.0,847817000000.0,0.0,0.0,200000000.0,1500000000.0,,26000000000.0,4000000000.0,-9.0,,,4000000000.0,0.0,200000000.0,300.0,50.0,20.0,423908500000.0,4200000000.0,2100000000.0
599293.0,2191.0,,,,,3.0,,100.0,170000000000.0,0.0,1.0,0.0,7000000000.0,,1550000000.0,120000000.0,,6000000000.0,360000000.0,0.0,0.0,0.0,263.0,40.0,60.0,170000000000.0,0.0,0.0
599294.0,2192.0,,,,,3.0,,85.0,30000000000.0,0.0,0.0,0.0,180000000.0,,580000000.0,40000000.0,,20000000000.0,40000000.0,0.0,0.0,0.0,108.0,100.0,100.0,25500000000.0,0.0,0.0
599295.0,2194.0,,,,,3.0,600000000.0,100.0,42000000000.0,0.0,0.0,0.0,450000000.0,,13800000000.0,3377000000.0,,-9.0,1000000000.0,0.0,0.0,0.0,320.0,100.0,0.0,42000000000.0,0.0,0.0
599296.0,2197.0,,,,,3.0,,75.0,14954000000.0,0.0,3.0,60000000.0,480000000.0,,2564000000.0,1020000000.0,,1562000000.0,4968000000.0,0.0,0.0,60000000.0,350.0,0.0,1.0,11215500000.0,60000000.0,0.0
599297.0,2199.0,,,,,3.0,,90.0,400000000000.0,0.0,0.0,0.0,,,30000000000.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,460.0,0.0,0.0,360000000000.0,0.0,0.0
599298.0,2200.0,,,,,3.0,,100.0,338644000000.0,0.0,0.0,1000000000.0,900000000.0,,22500000000.0,23083000000.0,,266294000000.0,15748000000.0,27000000000.0,0.0,1000000000.0,444.0,90.0,30.0,338644000000.0,28000000000.0,25200000000.0
599299.0,2201.0,,,,,3.0,,70.0,56000000000.0,0.0,0.0,0.0,3000000000.0,,15000000000.0,1000000000.0,,8000000000.0,1000000000.0,2000000000.0,0.0,0.0,265.0,0.0,10.0,39200000000.0,2000000000.0,0.0
599300.0,2214.0,,,,,3.0,,80.0,90000000000.0,0.0,0.0,0.0,,,1000000000.0,400000000.0,,50000000000.0,500000000.0,0.0,0.0,0.0,70.0,50.0,50.0,72000000000.0,0.0,0.0
599302.0,2219.0,,,,,3.0,,-9.0,201000000000.0,0.0,0.0,0.0,360000000.0,,15400000000.0,-9.0,,-9.0,-9.0,1000000000.0,0.0,0.0,200.0,100.0,0.0,-18090000000.0,1000000000.0,1000000000.0
599303.0,2225.0,,,,,3.0,,80.0,37000000000.0,0.0,0.0,300000000.0,50000000.0,,13250000000.0,420000000.0,,20000000000.0,605000000.0,800000000.0,0.0,300000000.0,175.0,30.0,80.0,29600000000.0,1100000000.0,330000000.0
599304.0,2226.0,,,,,3.0,,100.0,18500000000.0,0.0,1.0,0.0,1500000000.0,,5000000000.0,600000000.0,,7000000000.0,1000000000.0,0.0,0.0,0.0,88.0,60.0,70.0,18500000000.0,0.0,0.0
599305.0,2227.0,,,,,3.0,,95.0,35000000000.0,0.0,0.0,0.0,,,8501000000.0,1500000000.0,,21000000000.0,18000000000.0,0.0,0.0,0.0,141.0,0.0,0.0,33250000000.0,0.0,0.0
599306.0,2240.0,,,,,3.0,,100.0,720000000000.0,0.0,0.0,-9.0,12850000000.0,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,-9.0,750.0,45.0,-9.0,720000000000.0,-9.0,-4.05
599307.0,2249.0,,,,,3.0,,100.0,6000000000000.0,0.0,0.0,24000000000.0,4800000000.0,,500000000000.0,90000000000.0,,2000000000000.0,-9.0,300000000000.0,0.0,24000000000.0,6000.0,100.0,100.0,6000000000000.0,324000000000.0,324000000000.0
599308.0,2258.0,,,,,3.0,,75.0,27000000000.0,0.0,0.0,0.0,200000000.0,,9000000000.0,500000000.0,-9.0,,,3200000000.0,0.0,0.0,40.0,0.0,40.0,20250000000.0,3200000000.0,0.0
599310.0,2267.0,,,,,3.0,,100.0,25000000000.0,0.0,0.0,0.0,,,3800000000.0,180000000.0,-9.0,,,0.0,0.0,0.0,90.0,0.0,30.0,25000000000.0,0.0,0.0
599311.0,2269.0,,,,,3.0,,100.0,300000000000.0,0.0,0.0,0.0,300000000.0,,-9.0,-9.0,-9.0,,,-9.0,-9.0,0.0,100.0,90.0,50.0,300000000000.0,-18.0,-16.2
599312.0,2272.0,,,,,3.0,,96.0,30000000000.0,0.0,0.0,0.0,200000000.0,350000000.0,15000000000.0,300000000.0,-9.0,,,4000000000.0,0.0,0.0,50.0,100.0,90.0,28800000000.0,4000000000.0,4000000000.0
599314.0,2281.0,,,,,3.0,,65.0,190000000000.0,0.0,0.0,0.0,40000000.0,,5000000000.0,30000000.0,-9.0,,,20000000000.0,0.0,0.0,57.0,100.0,100.0,123500000000.0,20000000000.0,20000000000.0
599315.0,2293.0,,,,,3.0,,98.0,25000000000.0,0.0,1.0,0.0,200000000.0,,2900000000.0,240000000.0,-9.0,,,500000000.0,0.0,0.0,50.0,0.0,50.0,24500000000.0,500000000.0,0.0
599316.0,2294.0,,,,,3.0,,95.0,40000000000.0,0.0,0.0,0.0,80000000.0,,550000000.0,120000000.0,1000000000.0,,,1000000000.0,0.0,0.0,70.0,50.0,0.0,38000000000.0,1000000000.0,500000000.0
599317.0,2316.0,,,,,3.0,,80.0,515000000000.0,-7.0,0.0,4000000000.0,300000000.0,,35000000000.0,300000000.0,-9.0,,,250000000000.0,0.0,4000000000.0,1800.0,95.0,45.0,412000000000.0,254000000000.0,241300000000.0
599318.0,2317.0,,,,,3.0,,100.0,2283000000000.0,10.0,0.0,0.0,2000000000.0,,111000000000.0,2000000000.0,-9.0,,,0.0,0.0,0.0,115.0,40.0,50.0,2283000000000.0,0.0,0.0
599319.0,2318.0,,,,,3.0,,5050.0,800000000000.0,1.0,0.0,0.0,12000000000.0,,30000000000.0,-9.0,-9.0,,,10000000000.0,0.0,0.0,3400.0,0.0,70.0,40400000000000.0,10000000000.0,0.0
599320.0,2322.0,,,,,3.0,,90.0,220000000000.0,0.0,0.0,-9.0,300000000.0,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,-9.0,450.0,100.0,100.0,198000000000.0,-9.0,-9.0
599322.0,2341.0,,,,,3.0,,60.0,60000000000.0,0.0,0.0,0.3,,,4000000000.0,1200000000.0,,40000000000.0,2000000000.0,0.0,0.0,0.3,290.0,100.0,70.0,36000000000.0,0.3,0.3
599323.0,2342.0,,,,,3.0,,100.0,800000000000.0,0.0,0.0,0.0,300000000.0,,19000000000.0,8000000000.0,,8000000000.0,-9.0,22000000000.0,8000000000.0,0.0,400.0,20.0,20.0,800000000000.0,30000000000.0,6000000000.0
599324.0,2348.0,,,,,3.0,,100.0,230000000000.0,-7.0,0.0,0.0,140000000.0,,-9.0,-9.0,,-9.0,-9.0,-9.0,0.0,0.0,398.0,0.0,0.0,230000000000.0,-9.0,-0.0
599325.0,2349.0,,,,,3.0,,80.0,30000000000.0,0.0,0.0,400000000.0,50000000.0,,2828000000.0,60525000.0,-9.0,,,0.0,0.0,400000000.0,480.0,0.0,100.0,24000000000.0,400000000.0,0.0
599326.0,2357.0,,,,,3.0,,100.0,664000000000.0,0.0,0.0,700000000.0,1400000000.0,,57000000000.0,12000000000.0,,320000000000.0,16000000000.0,0.0,0.0,700000000.0,500.0,85.0,0.0,664000000000.0,700000000.0,595000000.0
599327.0,2373.0,,,,,3.0,,70.0,97000000000.0,0.0,0.0,1000000.0,300000000.0,,20000000000.0,22000000000.0,,61000000000.0,20000000.0,53000000000.0,140000000.0,1000000.0,600.0,80.0,99.0,67900000000.0,53141000000.0,42512800000.0
599328.0,2376.0,,,,,3.0,10000000.0,100.0,300000000000.0,0.0,0.0,0.0,7000000000.0,,100000000000.0,1200000000.0,,80000000000.0,50000000000.0,30000000000.0,0.0,0.0,132.0,0.0,0.0,300000000000.0,30000000000.0,0.0
599329.0,2379.0,,,,,3.0,,70.0,57000000000.0,0.0,0.0,10000000.0,288000000.0,,-9.0,-9.0,,-9.0,-9.0,3700000000.0,0.0,10000000.0,110.0,70.0,100.0,39900000000.0,3710000000.0,2597000000.0
599330.0,2384.0,,,,,3.0,50000000.0,50.0,610000000000.0,0.0,0.0,0.0,,,10000000.0,3570000000.0,,500000000000.0,1600000000.0,50000000.0,30000000000.0,0.0,2329.0,0.0,0.0,305000000000.0,30050000000.0,0.0
599331.0,2385.0,,,,,3.0,,90.0,1000000000.0,0.0,0.0,0.0,,,100000000.0,150000000.0,,250000000.0,250000000.0,30000000.0,100000000.0,0.0,400.0,-9.0,40.0,900000000.0,130000000.0,-11700000.0
599332.0,2394.0,,,,,3.0,,75.0,2500000000000.0,0.0,0.0,500000000.0,,,90410000000.0,600000000.0,,133300000000.0,400000000.0,139900000000.0,0.0,500000000.0,9000.0,30.0,70.0,1875000000000.0,140400000000.0,42120000000.0
599333.0,2401.0,,,,,3.0,-9.0,100.0,23533000000.0,-7.0,0.0,0.0,42000000.0,,2447000000.0,230000000.0,,10978000000.0,216000000.0,2269000000.0,0.0,0.0,47.0,0.0,100.0,23533000000.0,2269000000.0,0.0
599334.0,2406.0,,,,,3.0,,100.0,70000000000.0,0.0,0.0,800000000.0,860000000.0,,10000000000.0,3600000000.0,,20000000000.0,2000000000.0,0.0,0.0,800000000.0,104.0,-9.0,20.0,70000000000.0,800000000.0,-72000000.0
599335.0,2410.0,,,,,3.0,,55.0,53006000000.0,0.0,0.0,0.0,,,5400000000.0,1800000000.0,,36000000000.0,3000000000.0,0.0,0.0,0.0,160.0,50.0,70.0,29153300000.0,0.0,0.0
599336.0,2413.0,,,,,3.0,50000000.0,80.0,25000000000.0,0.0,0.0,50000000.0,150000000.0,,10000000000.0,1300000000.0,,1200000000.0,12000000000.0,1000000000.0,0.0,50000000.0,120.0,80.0,30.0,20000000000.0,1050000000.0,840000000.0
599337.0,2415.0,,,,,3.0,400000000.0,100.0,40000000000.0,0.0,0.0,0.0,120000000.0,2000000.0,9000000000.0,800000000.0,,2000000000.0,600000000.0,2000000000.0,0.0,0.0,100.0,80.0,20.0,40000000000.0,2000000000.0,1600000000.0
599338.0,2418.0,,,,,3.0,,100.0,40000000000.0,0.0,0.0,0.0,1500000000.0,,13000000000.0,4000000000.0,,17000000000.0,4000000000.0,2500000000.0,1500000000.0,0.0,150.0,0.0,100.0,40000000000.0,4000000000.0,0.0
599340.0,2422.0,,,,,3.0,,90.0,190900000000.0,0.0,0.0,100000000.0,200000000.0,,1510000000.0,150000000.0,-9.0,,,1000000000.0,-9.0,100000000.0,125.0,100.0,100.0,171810000000.0,1099999991.0,1099999991.0
599341.0,2426.0,,,,,3.0,,70.0,121000000000.0,0.0,0.0,0.0,192000000.0,,40000000000.0,3600000000.0,-9.0,,,16000000000.0,0.0,0.0,130.0,30.0,35.0,84700000000.0,16000000000.0,4800000000.0
599342.0,2440.0,,,,,3.0,,60.0,72000000000.0,0.0,0.0,0.0,75000000.0,,3946000000.0,170000000.0,,12190000000.0,-9.0,19000000000.0,11000000000.0,0.0,110.0,70.0,75.0,43200000000.0,30000000000.0,21000000000.0
599343.0,2444.0,,,,,3.0,2000000.0,80.0,59000000000.0,0.0,0.0,0.0,36000000.0,,5700000000.0,216000000.0,,38000000000.0,588000000.0,650000000.0,0.0,0.0,85.0,0.0,0.0,47200000000.0,650000000.0,0.0
599345.0,2448.0,,,,,3.0,10000000.0,61.0,40000000000.0,0.0,0.0,0.0,96000000.0,,11000000000.0,354000000.0,-9.0,,,0.0,0.0,0.0,145.0,80.0,100.0,24400000000.0,0.0,0.0
599348.0,2457.0,,,,,3.0,,100.0,220900000000.0,0.0,0.0,0.0,,,20600000000.0,842000000.0,,184600000000.0,-9.0,0.0,0.0,0.0,176.0,100.0,80.0,220900000000.0,0.0,0.0
599349.0,2458.0,,,,,3.0,12000000.0,70.0,100000000000.0,0.0,0.0,60000000.0,250000000.0,6000000.0,7700000000.0,2400000000.0,,-9.0,-9.0,0.0,0.0,60000000.0,140.0,50.0,60.0,70000000000.0,60000000.0,30000000.0
599351.0,2464.0,,,,,3.0,,80.0,57000000000.0,0.0,0.0,0.0,50000000.0,,10000000000.0,2000000000.0,,32000000000.0,500000000.0,600000000.0,0.0,0.0,220.0,90.0,90.0,45600000000.0,600000000.0,540000000.0
599352.0,2467.0,,,,,3.0,1000000000.0,100.0,200000000000.0,0.0,0.0,0.0,200000000.0,,11000000000.0,800000000.0,,64000000000.0,700000000.0,1000000000.0,0.0,0.0,2000.0,20.0,0.0,200000000000.0,1000000000.0,200000000.0
599354.0,2469.0,,,,,3.0,,100.0,22900000000.0,-7.0,0.0,0.0,160000000.0,,2097000000.0,19000000.0,-9.0,,,850000000.0,0.0,0.0,160.0,60.0,80.0,22900000000.0,850000000.0,510000000.0
599356.0,2481.0,,,,,3.0,,60.0,170000000000.0,0.0,0.0,0.0,,,11000000000.0,1700000000.0,-9.0,,,0.0,0.0,0.0,170.0,50.0,50.0,102000000000.0,0.0,0.0
599357.0,2486.0,,,,,3.0,,90.0,150000000000.0,0.0,0.0,0.0,-9.0,,-9.0,-9.0,-9.0,,,0.0,0.0,0.0,150.0,80.0,65.0,135000000000.0,0.0,0.0
599358.0,2488.0,,,,,3.0,,75.0,70000000000.0,0.0,0.0,0.0,1500000000.0,,8000000000.0,250000000.0,,60000000.0,12000000000.0,5000000000.0,0.0,0.0,80.0,0.0,100.0,52500000000.0,5000000000.0,0.0
599359.0,2489.0,,,,,3.0,,100.0,1010000000000.0,1.0,1.0,0.0,,,104983000000.0,430000000.0,10839000000.0,,,2700000000.0,0.0,0.0,167.0,100.0,90.0,1010000000000.0,2700000000.0,2700000000.0
599360.0,2492.0,,,,,3.0,30000000.0,80.0,217000000000.0,0.0,0.0,0.0,,,3600000000.0,500000000.0,160000.0,,,300000000.0,9000000000.0,0.0,150.0,10.0,60.0,173600000000.0,9300000000.0,930000000.0
599361.0,2495.0,,,,,3.0,-9.0,100.0,400000000000.0,1.0,1.0,100000000.0,800000000.0,120000000.0,3000000000.0,1440000000.0,350000.0,,,350000000.0,0.0,100000000.0,130.0,100.0,40.0,400000000000.0,450000000.0,450000000.0
599362.0,2504.0,,,,,3.0,90000000.0,100.0,400000000000.0,0.0,0.0,0.0,60000000.0,,12000000000.0,800000000.0,40000.0,,,0.0,0.0,0.0,200.0,100.0,70.0,400000000000.0,0.0,0.0
599363.0,2509.0,,,,,3.0,,50.0,310000000000.0,0.0,0.0,-9.0,144000000.0,,40267000000.0,2906000000.0,,90600000000.0,2999000000.0,7800000000.0,0.0,-9.0,730.0,90.0,70.0,155000000000.0,7799999991.0,7019999991.900001
599364.0,2512.0,,,,,3.0,500000000.0,62.0,63500000000.0,0.0,1.0,450000000000000.0,450000000.0,,11000000000.0,1000000000.0,12000000000.0,,,1500000000.0,0.0,450000000000000.0,110.0,9.0,45.0,39370000000.0,450001500000000.0,40500135000000.0
599366.0,2529.0,,,,,3.0,,100.0,500000000000.0,0.0,0.0,0.0,500000000.0,,20000000000.0,8400000000.0,,400000000000.0,500000000.0,5000000000.0,0.0,0.0,250.0,20.0,25.0,500000000000.0,5000000000.0,1000000000.0
599367.0,2532.0,,,,,3.0,,100.0,300000000000.0,0.0,0.0,200000000.0,,,20000000000.0,1000000000.0,,150000000000.0,500000000.0,0.0,0.0,200000000.0,500.0,50.0,50.0,300000000000.0,200000000.0,100000000.0
599368.0,2536.0,,,,,3.0,,100.0,81000000000.0,0.0,0.0,0.0,4000000000.0,,15000000000.0,1500000000.0,,72000000000.0,4000000000.0,0.0,0.0,0.0,300.0,0.0,0.0,81000000000.0,0.0,0.0
599369.0,2546.0,,,,,3.0,,20.0,22000000000000.0,0.0,0.0,20000000000.0,,,1000000000000.0,20000000000.0,,2000000000000.0,10000000000.0,0.0,0.0,20000000000.0,8000.0,50.0,50.0,4400000000000.0,20000000000.0,10000000000.0
599370.0,2559.0,,,,,3.0,,100.0,129300000000.0,0.0,0.0,0.0,,,200000000.0,100000000.0,,120000000000.0,50000000.0,0.0,0.0,0.0,110.0,70.0,70.0,129300000000.0,0.0,0.0
599371.0,2561.0,,,,,3.0,,100.0,17340000000.0,0.0,0.0,0.0,,,700000000.0,300000000.0,,8670000000.0,50000000.0,0.0,0.0,0.0,80.0,50.0,50.0,17340000000.0,0.0,0.0
599372.0,2562.0,,,,,3.0,,40.0,138300000000.0,3.0,3.0,0.0,,,20000000000.0,400000000.0,,50000000000.0,70000000.0,0.0,0.0,0.0,500.0,30.0,30.0,55320000000.0,0.0,0.0
599373.0,2566.0,,,,,3.0,,100.0,300000000000.0,0.0,0.0,0.0,,,80000000000.0,100000000.0,,150000000000.0,20000000.0,0.0,0.0,0.0,115.0,70.0,70.0,300000000000.0,0.0,0.0
599374.0,2568.0,,,,,3.0,,100.0,200000000000.0,0.0,0.0,0.0,,,2000000000.0,600000000.0,,150000000000.0,500000000.0,0.0,0.0,0.0,120.0,50.0,50.0,200000000000.0,0.0,0.0
599375.0,2574.0,,,,,3.0,,100.0,150000000000.0,0.0,0.0,0.0,,,1500000000.0,500000000.0,,120000000000.0,600000000.0,0.0,0.0,0.0,100.0,50.0,50.0,150000000000.0,0.0,0.0
599376.0,2590.0,,,,,3.0,240000000.0,100.0,98700000000.0,0.0,0.0,0.0,600000000.0,,67200000000.0,2400000000.0,,-9.0,-9.0,2100000000.0,-9.0,0.0,1010.0,0.0,0.0,98700000000.0,2099999991.0,0.0
599377.0,2598.0,,,,,3.0,,100.0,699900000000.0,1.0,1.0,0.0,,,100000000000.0,500000000.0,,500000000000.0,620000000000.0,0.0,0.0,0.0,3000.0,70.0,70.0,699900000000.0,0.0,0.0
599378.0,2600.0,,,,,3.0,,100.0,408000000000.0,1.0,1.0,0.0,,,63000000000.0,40000000000.0,,230000000000.0,30000000000.0,0.0,0.0,0.0,2000.0,50.0,50.0,408000000000.0,0.0,0.0
599379.0,2603.0,,,,,3.0,,70.0,14400000000.0,0.0,0.0,0.0,,,11000000000.0,600000000.0,,1560000000.0,400000000.0,3400000000.0,0.0,0.0,208.0,0.0,70.0,10080000000.0,3400000000.0,0.0
599380.0,2604.0,,,,,3.0,,100.0,130000000000.0,0.0,0.0,0.0,,,46000000000.0,10000000000.0,,29000000000.0,27000000000.0,0.0,0.0,0.0,380.0,100.0,100.0,130000000000.0,0.0,0.0
599382.0,2620.0,,,,,3.0,,99.0,36000000000.0,0.0,0.0,0.0,72000000.0,,3600000000.0,640000000.0,,15000000000.0,320000000.0,3000000000.0,0.0,0.0,121.0,99.0,100.0,35640000000.0,3000000000.0,2970000000.0
599383.0,2628.0,,,,,3.0,,100.0,100000000000.0,0.0,30.0,0.0,240000000.0,40000000.0,4200000000.0,1540000000.0,,52500000000.0,525000000.0,400000000.0,0.0,0.0,130.0,100.0,100.0,100000000000.0,400000000.0,400000000.0
599384.0,2643.0,,,,,3.0,,63.0,1250000000000.0,0.0,0.0,5000000000.0,,,30000000000.0,5000000000.0,,700000000000.0,20000000000.0,30000000000.0,15000000000.0,5000000000.0,600.0,30.0,30.0,787500000000.0,50000000000.0,15000000000.0
599387.0,2647.0,,,,,3.0,,70.0,250000000000.0,0.0,0.0,0.0,,,50000000000.0,20000000.0,,200000000.0,50000000.0,0.0,0.0,0.0,100.0,10.0,60.0,175000000000.0,0.0,0.0
599388.0,2651.0,,,,,3.0,,100.0,200000000000.0,0.0,0.0,0.0,1000000000.0,,22000000000.0,4000000000.0,,120000000000.0,2000000000.0,2000000000.0,0.0,0.0,290.0,100.0,30.0,200000000000.0,2000000000.0,2000000000.0
599389.0,2654.0,,,,,3.0,,100.0,1029000000000.0,0.0,0.0,0.0,,,200000000000.0,500000000.0,,100000000000.0,500000000.0,0.0,0.0,0.0,3000.0,100.0,100.0,1029000000000.0,0.0,0.0
599390.0,2655.0,,,,,3.0,,100.0,500000000000.0,0.0,0.0,0.0,1200000000.0,,36000000000.0,17000000000.0,,200000000000.0,80000000000.0,0.0,0.0,0.0,400.0,100.0,80.0,500000000000.0,0.0,0.0
