idstd2015,id2015,idstd2009,id2009,idstd2005,id2005,a6a,c9b,d1a3,d2,d10,d11,_2015_h8,i2b,i4b,n2a,n2b,n2i,n2e,n2f,n5a,n5b,_2015_h8,l1,k1c,k2c,main_activity_sales,total_purchases_2015,purchased_on_credit
599571.0,10540.0,,,,,1.0,,60.0,52000000000.0,0.0,0.0,0.0,,,1100000000.0,300000000.0,,30000000000.0,400000000.0,0.0,0.0,0.0,15.0,50.0,50.0,31200000000.0,0.0,0.0
599572.0,10544.0,,,,,1.0,,50.0,500000000.0,0.0,0.0,0.0,,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,10.0,0.0,50.0,250000000.0,0.0,0.0
599573.0,10545.0,,,,,1.0,,100.0,3600000000.0,0.0,0.0,0.0,,,576000000.0,84000000.0,,1080000000.0,60000000.0,100000000.0,0.0,0.0,11.0,30.0,70.0,3600000000.0,100000000.0,30000000.0
599574.0,10547.0,,,,,1.0,,95.0,22000000000.0,0.0,0.0,0.0,,,1100000000.0,20000000.0,,2000000000.0,900000000.0,0.0,0.0,0.0,5.0,0.0,0.0,20900000000.0,0.0,0.0
599575.0,10552.0,,,,,2.0,,100.0,113000000000.0,0.0,0.0,0.0,,,730000000.0,60000000.0,-9.0,,,0.0,0.0,0.0,8.0,50.0,50.0,113000000000.0,0.0,0.0
599576.0,10556.0,,,,,3.0,,100.0,33000000000.0,0.0,0.0,0.0,,,1200000000.0,600000000.0,,18000000000.0,500000000.0,0.0,0.0,0.0,30.0,50.0,50.0,33000000000.0,0.0,0.0
599579.0,10570.0,,,,,1.0,,100.0,30000000000.0,0.0,0.0,0.0,,,200000000.0,300000000.0,27000000000.0,,,0.0,0.0,0.0,5.0,50.0,0.0,30000000000.0,0.0,0.0
599580.0,10571.0,,,,,1.0,,80.0,160000000000.0,0.0,0.0,0.0,,,3000000000.0,300000000.0,,120000000000.0,200000000.0,0.0,0.0,0.0,7.0,60.0,60.0,128000000000.0,0.0,0.0
599582.0,10575.0,,,,,2.0,,100.0,2000000000.0,0.0,3.0,0.0,,,1152000000.0,80000000.0,,450000000.0,50000000.0,0.0,0.0,0.0,20.0,0.0,50.0,2000000000.0,0.0,0.0
599583.0,10580.0,,,,,2.0,,100.0,300000000.0,0.0,3.0,0.0,,,150000000.0,24000000.0,,90000000.0,15000000.0,500000000.0,0.0,0.0,2.0,100.0,100.0,300000000.0,500000000.0,500000000.0
599584.0,10583.0,,,,,2.0,,100.0,80000000000.0,0.0,1.0,0.0,,,700000000.0,400000000.0,,50000000000.0,300000000.0,0.0,0.0,0.0,7.0,0.0,0.0,80000000000.0,0.0,0.0
599585.0,10585.0,,,,,2.0,,70.0,7000000000.0,0.0,0.0,200000000.0,1000000000.0,,600000000.0,120000000.0,,2000000000.0,-9.0,400000000.0,0.0,200000000.0,5.0,0.0,50.0,4900000000.0,600000000.0,0.0
599586.0,10586.0,,,,,1.0,,100.0,111000000000.0,0.0,0.0,0.0,,,900000000.0,300000000.0,,100000000000.0,300000000.0,0.0,0.0,0.0,10.0,30.0,30.0,111000000000.0,0.0,0.0
599587.0,10588.0,,,,,1.0,,100.0,50000000000.0,0.0,0.0,0.0,,,300000000.0,200000000.0,-9.0,,,0.0,0.0,0.0,5.0,50.0,50.0,50000000000.0,0.0,0.0
599588.0,10596.0,,,,,3.0,,80.0,12000000000.0,0.0,10.0,0.0,,,4000000000.0,180000000.0,,5000000000.0,1820000000.0,0.0,0.0,0.0,30.0,30.0,50.0,9600000000.0,0.0,0.0
599589.0,10604.0,,,,,2.0,,70.0,16000000000.0,0.0,0.0,0.0,,,960000000.0,24000000.0,-9.0,,,700000000.0,0.0,0.0,20.0,50.0,30.0,11200000000.0,700000000.0,350000000.0
599590.0,10609.0,,,,,1.0,,100.0,31000000000.0,0.0,5.0,0.0,,,900000000.0,70000000.0,-9.0,,,0.0,0.0,0.0,8.0,0.0,0.0,31000000000.0,0.0,0.0
599591.0,10610.0,,,,,2.0,,100.0,90000000000.0,0.0,0.0,0.0,,,1800000000.0,100000000.0,30000000000.0,,,0.0,0.0,0.0,19.0,30.0,70.0,90000000000.0,0.0,0.0
599592.0,10611.0,,,,,1.0,,100.0,10000000000.0,0.0,0.0,-9.0,72000000.0,,420000000.0,36000000.0,460000000.0,,,1100000000.0,0.0,-9.0,12.0,50.0,50.0,10000000000.0,1099999991.0,549999995.5
599593.0,10616.0,,,,,3.0,,80.0,10000000000.0,0.0,0.0,0.0,650000000.0,,600000000.0,60000000.0,,8000000000.0,18000000.0,50000000.0,0.0,0.0,10.0,0.0,0.0,8000000000.0,50000000.0,0.0
599594.0,10627.0,,,,,1.0,,100.0,1500000000.0,0.0,0.0,0.0,48000000.0,,240000000.0,36000000.0,-9.0,,,400000000.0,0.0,0.0,10.0,50.0,10.0,1500000000.0,400000000.0,200000000.0
599596.0,10636.0,,,,,1.0,,60.0,800000000.0,0.0,5.0,0.0,5000000.0,,200000000.0,30000000.0,,400000000.0,50000000.0,0.0,0.0,0.0,25.0,0.0,60.0,480000000.0,0.0,0.0
599598.0,10638.0,,,,,1.0,,100.0,80000000000.0,1.0,1.0,20000000.0,,,1800000000.0,10000000.0,25000.0,,,0.0,0.0,20000000.0,8.0,30.0,40.0,80000000000.0,20000000.0,6000000.0
599599.0,10642.0,,,,,2.0,,90.0,31000000000.0,0.0,0.0,0.0,100000000.0,50000000.0,2592000000.0,60000000.0,-9.0,,,0.0,0.0,0.0,20.0,0.0,30.0,27900000000.0,0.0,0.0
599600.0,10643.0,,,,,1.0,,-9.0,2000000000.0,0.0,2.0,0.0,5000000.0,,1000000000.0,30000000.0,-9.0,,,0.0,2000000000.0,0.0,20.0,70.0,30.0,-180000000.0,2000000000.0,1400000000.0
599601.0,10644.0,,,,,2.0,,100.0,3000000000.0,0.0,0.0,0.0,420000000.0,,800000000.0,36000000.0,836000000.0,,,0.0,0.0,0.0,15.0,0.0,0.0,3000000000.0,0.0,0.0
599602.0,10661.0,,,,,1.0,,70.0,3000000000.0,0.0,0.0,0.0,,,1000000000.0,8000000.0,-9.0,,,0.0,0.0,0.0,19.0,0.0,40.0,2100000000.0,0.0,0.0
599604.0,10669.0,,,,,1.0,,70.0,50000000000.0,0.0,0.0,0.0,,,830000000.0,200000000.0,,30424000000.0,1800000000.0,0.0,0.0,0.0,25.0,100.0,60.0,35000000000.0,0.0,0.0
599607.0,10678.0,,,,,2.0,,80.0,25000000000.0,0.0,0.0,0.0,25000000.0,,720000000.0,38000000.0,20000000000.0,,,700000000.0,-9.0,0.0,15.0,100.0,80.0,20000000000.0,699999991.0,699999991.0
599608.0,10679.0,,,,,2.0,,50.0,23000000000.0,1.0,1.0,0.0,,,960000000.0,30000000.0,896000000.0,,,250000000.0,0.0,0.0,28.0,0.0,100.0,11500000000.0,250000000.0,0.0
599609.0,10681.0,,,,,1.0,,99.0,80000000000.0,0.0,3.0,0.0,480000000.0,,1200000000.0,30000000.0,-9.0,,,585000000.0,0.0,0.0,24.0,60.0,60.0,79200000000.0,585000000.0,351000000.0
599611.0,10689.0,,,,,1.0,,50.0,1000000000.0,-9.0,0.0,0.0,,,200000000.0,13000000.0,,600000000.0,40000000.0,600000000.0,0.0,0.0,2.0,0.0,30.0,500000000.0,600000000.0,0.0
598835.0,7.0,,,,,1.0,,70.0,9000000000.0,0.0,0.0,0.0,30000000.0,,5500000000.0,250000000.0,,2000000000.0,200000000.0,200000000.0,-9.0,0.0,110.0,90.0,90.0,6300000000.0,199999991.0,179999991.9
598836.0,14.0,,,,,1.0,,100.0,4200000000.0,0.0,0.0,0.0,600000000.0,,650000000.0,60000000.0,,3600000000.0,300000000.0,0.0,0.0,0.0,70.0,0.0,100.0,4200000000.0,0.0,0.0
598837.0,17.0,,,,,1.0,,100.0,140000000000.0,0.0,0.0,0.0,500000000.0,,25000000000.0,3500000000.0,,75000000000.0,-9.0,6000000000.0,0.0,0.0,320.0,50.0,30.0,140000000000.0,6000000000.0,3000000000.0
598838.0,45.0,,,,,1.0,,100.0,150000000.0,0.0,0.0,0.0,,,-9.0,-9.0,,-9.0,-9.0,50000000.0,-9.0,0.0,12.0,0.0,5.0,150000000.0,49999991.0,0.0
598839.0,48.0,,,,,1.0,,100.0,50000000000.0,0.0,0.0,0.0,,,-9.0,200000000.0,,-9.0,500000000.0,0.0,0.0,0.0,15.0,100.0,100.0,50000000000.0,0.0,0.0
598840.0,50.0,,,,,1.0,,100.0,14150000000.0,0.0,10.0,0.0,,,600000000.0,80000000.0,,12000000000.0,700000000.0,0.0,0.0,0.0,8.0,0.0,100.0,14150000000.0,0.0,0.0
598841.0,51.0,,,,,1.0,,100.0,9700000000.0,-7.0,0.0,0.0,,,1500000000.0,10000000.0,,2500000000.0,-9.0,0.0,0.0,0.0,33.0,50.0,50.0,9700000000.0,0.0,0.0
598842.0,56.0,,,,,1.0,,70.0,14500000000.0,-7.0,0.0,0.0,,,840000000.0,34000000.0,,10000000000.0,-9.0,0.0,0.0,0.0,60.0,100.0,100.0,10150000000.0,0.0,0.0
598843.0,58.0,,,,,1.0,,70.0,6000000000.0,1.0,2.0,0.0,,,5000000000.0,100000000.0,,100000000.0,100000000.0,200000000.0,0.0,0.0,20.0,0.0,100.0,4200000000.0,200000000.0,0.0
598844.0,63.0,,,,,1.0,,60.0,22000000000.0,0.0,0.0,0.0,,,14400000000.0,200000000.0,,5000000000.0,100000000.0,0.0,0.0,0.0,200.0,30.0,50.0,13200000000.0,0.0,0.0
598845.0,75.0,,,,,1.0,,90.0,1000000000.0,0.0,0.0,0.0,72000000.0,,216000000.0,150000000.0,,400000000.0,5000000.0,0.0,0.0,0.0,9.0,100.0,100.0,900000000.0,0.0,0.0
598846.0,76.0,,,,,1.0,,50.0,4000000000.0,0.0,10.0,0.0,420000000.0,,350000000.0,24000000.0,,150000000.0,50000000.0,0.0,0.0,0.0,6.0,0.0,100.0,2000000000.0,0.0,0.0
598847.0,78.0,,,,,1.0,,100.0,2400000000.0,0.0,0.0,0.0,,,100000000.0,15000000.0,,1500000000.0,3000000.0,60000000.0,15000000.0,0.0,17.0,0.0,0.0,2400000000.0,75000000.0,0.0
598848.0,80.0,,,,,1.0,,75.0,3000000000.0,0.0,1.0,0.0,,,300000000.0,30000000.0,,1500000000.0,40000000.0,100000000.0,0.0,0.0,6.0,30.0,20.0,2250000000.0,100000000.0,30000000.0
598849.0,88.0,,,,,1.0,,100.0,152000000000.0,0.0,0.0,-9.0,,,-9.0,-9.0,,-9.0,-9.0,500000000.0,4000000000.0,-9.0,46.0,50.0,-9.0,152000000000.0,4499999991.0,2249999995.5
598850.0,94.0,,,,,1.0,,100.0,1000000000.0,0.0,0.0,0.0,,,624000000.0,20000000.0,,50000000.0,20000000.0,0.0,0.0,0.0,13.0,0.0,0.0,1000000000.0,0.0,0.0
598851.0,106.0,,,,,1.0,,80.0,101500000000.0,0.0,0.0,0.0,,,100000000.0,200000000.0,95000000000.0,,,0.0,0.0,0.0,9.0,50.0,50.0,81200000000.0,0.0,0.0
598852.0,107.0,,,,,1.0,,100.0,1000000000.0,0.0,1.0,0.0,,,336000000.0,20000000.0,,200000000.0,10000000.0,0.0,0.0,0.0,7.0,30.0,30.0,1000000000.0,0.0,0.0
598853.0,108.0,,,,,1.0,,60.0,12000000000.0,0.0,0.0,0.0,50000000.0,,300000000.0,60000000.0,,-9.0,200000000.0,1000000000.0,0.0,0.0,31.0,100.0,100.0,7200000000.0,1000000000.0,1000000000.0
598854.0,109.0,,,,,1.0,,100.0,6000000000.0,0.0,1.0,0.0,,,500000000.0,20000000.0,,4000000000.0,50000000.0,400000000.0,400000000.0,0.0,11.0,30.0,100.0,6000000000.0,800000000.0,240000000.0
598855.0,117.0,,,,,1.0,,100.0,4000000000.0,0.0,5.0,0.0,,,800000000.0,100000000.0,,500000000.0,10000000.0,0.0,0.0,0.0,8.0,20.0,40.0,4000000000.0,0.0,0.0
598856.0,122.0,,,,,1.0,,95.0,1400000000.0,0.0,0.0,0.0,,,450000000.0,35000000.0,,-9.0,-9.0,0.0,0.0,0.0,10.0,0.0,80.0,1330000000.0,0.0,0.0
598857.0,141.0,,,,,1.0,,100.0,5000000000.0,0.0,0.0,0.0,,,1500000000.0,100000000.0,,2000000000.0,30000000.0,400000000.0,0.0,0.0,24.0,0.0,50.0,5000000000.0,400000000.0,0.0
598858.0,143.0,,,,,1.0,,100.0,3000000000.0,0.0,0.0,0.0,40000000.0,,1500000000.0,24000000.0,,600000000.0,360000000.0,0.0,0.0,0.0,20.0,20.0,40.0,3000000000.0,0.0,0.0
598859.0,167.0,,,,,1.0,,30.0,3000000000.0,0.0,0.0,0.0,,,1500000000.0,1000000000.0,,500000000.0,200000000.0,0.0,0.0,0.0,60.0,3.0,50.0,900000000.0,0.0,0.0
598860.0,173.0,,,,,1.0,90000000.0,100.0,1100000000.0,0.0,2.0,0.0,-9.0,,500000000.0,100000000.0,,200000000.0,50000000.0,0.0,0.0,0.0,23.0,70.0,60.0,1100000000.0,0.0,0.0
598861.0,182.0,,,,,1.0,,100.0,23000000000.0,0.0,0.0,0.0,,,600000000.0,30000000.0,,20000000000.0,600000000.0,0.0,0.0,0.0,5.0,30.0,50.0,23000000000.0,0.0,0.0
598862.0,185.0,,,,,1.0,,100.0,77550000000.0,1.0,1.0,0.0,,,1544000000.0,963000000.0,,48770000000.0,1100000000.0,0.0,0.0,0.0,18.0,50.0,50.0,77550000000.0,0.0,0.0
598863.0,187.0,,,,,1.0,,100.0,10400000000.0,1.0,0.0,0.0,,,-9.0,24000000.0,,-9.0,10000000.0,70000000.0,0.0,0.0,8.0,50.0,60.0,10400000000.0,70000000.0,35000000.0
598864.0,194.0,,,,,1.0,,50.0,9000000000.0,0.0,0.0,0.0,1000000.0,,1000000000.0,12000000.0,,3700000000.0,-9.0,0.0,0.0,0.0,15.0,30.0,50.0,4500000000.0,0.0,0.0
598865.0,207.0,,,,,1.0,,100.0,4300000000.0,0.0,0.0,0.0,10000000.0,,533000000.0,360000000.0,,3400000000.0,-9.0,800000000.0,-9.0,0.0,11.0,50.0,50.0,4300000000.0,799999991.0,399999995.5
598866.0,211.0,,,,,1.0,,95.0,5000000000.0,0.0,0.0,0.0,,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,15.0,-9.0,-9.0,4750000000.0,0.0,-0.0
598867.0,214.0,,,,,1.0,,70.0,23000000000.0,0.0,0.0,0.0,1520000000.0,,1400000000.0,100000000.0,,7500000000.0,-9.0,4000000.0,0.0,0.0,27.0,30.0,100.0,16100000000.0,4000000.0,1200000.0
598868.0,215.0,,,,,1.0,,100.0,1000000000.0,0.0,0.0,0.0,,,200000000.0,10000000.0,,500000000.0,15000000.0,0.0,0.0,0.0,5.0,0.0,50.0,1000000000.0,0.0,0.0
598869.0,217.0,,,,,1.0,,80.0,8000000000.0,-7.0,0.0,400000000.0,110000000.0,,140000000.0,96000000.0,,-9.0,-9.0,1500000000.0,-9.0,400000000.0,20.0,50.0,30.0,6400000000.0,1899999991.0,949999995.5
598870.0,218.0,,,,,1.0,,80.0,6000000000.0,0.0,0.0,0.0,,,-9.0,-9.0,,-9.0,-9.0,100000000.0,-9.0,0.0,17.0,50.0,30.0,4800000000.0,99999991.0,49999995.5
598871.0,234.0,,,,,1.0,,90.0,4600000000.0,0.0,0.0,0.0,,,900000000.0,60000000.0,,3000000000.0,100000000.0,400000000.0,0.0,0.0,22.0,80.0,50.0,4140000000.0,400000000.0,320000000.0
598872.0,235.0,,,,,1.0,,80.0,5000000000.0,0.0,1.0,0.0,,,350000000.0,40000000.0,,1200000000.0,30000000.0,0.0,0.0,0.0,12.0,0.0,100.0,4000000000.0,0.0,0.0
598874.0,245.0,,,,,1.0,,100.0,15000000000.0,0.0,0.0,0.0,,,1000000000.0,100000000.0,,-9.0,14000000.0,0.0,0.0,0.0,14.0,0.0,30.0,15000000000.0,0.0,0.0
598875.0,247.0,,,,,1.0,,100.0,2500000000.0,0.0,0.0,-9.0,,,-9.0,100000000.0,,-9.0,-9.0,300000000.0,-9.0,-9.0,12.0,50.0,50.0,2500000000.0,299999982.0,149999991.0
598876.0,251.0,,,,,1.0,,100.0,15000000000.0,0.0,5.0,0.0,,,288000000.0,15000000.0,,12000000000.0,120000000.0,0.0,0.0,0.0,10.0,30.0,100.0,15000000000.0,0.0,0.0
598877.0,254.0,,,,,1.0,,100.0,82830000000.0,0.0,0.0,0.0,,,90000000.0,50000000.0,,50000000000.0,50000000.0,0.0,0.0,0.0,8.0,30.0,70.0,82830000000.0,0.0,0.0
598878.0,261.0,,,,,1.0,,60.0,5129000000.0,0.0,0.0,0.0,,,560000000.0,30000000.0,500000000.0,,,1000000000.0,0.0,0.0,8.0,0.0,30.0,3077400000.0,1000000000.0,0.0
598879.0,263.0,,,,,1.0,,100.0,1500000000.0,0.0,0.0,0.0,15000000.0,,150000000.0,3000000.0,,-9.0,-9.0,0.0,0.0,0.0,7.0,80.0,90.0,1500000000.0,0.0,0.0
598880.0,274.0,,,,,1.0,,100.0,500000000.0,0.0,0.0,0.0,,,300000000.0,5000000.0,-9.0,,,22000000.0,0.0,0.0,5.0,0.0,50.0,500000000.0,22000000.0,0.0
598881.0,278.0,,,,,1.0,,100.0,150000000000.0,0.0,2.0,0.0,,,700000000.0,400000000.0,-9.0,,,0.0,0.0,0.0,15.0,50.0,50.0,150000000000.0,0.0,0.0
598882.0,280.0,,,,,1.0,,100.0,180000000000.0,0.0,0.0,0.0,,,350000000.0,80000000.0,-9.0,,,0.0,0.0,0.0,6.0,50.0,0.0,180000000000.0,0.0,0.0
598883.0,282.0,,,,,1.0,,100.0,38600000000.0,5.0,0.0,0.0,,,50000000.0,15000000.0,35000000000.0,,,0.0,0.0,0.0,6.0,50.0,30.0,38600000000.0,0.0,0.0
598884.0,284.0,,,,,1.0,,100.0,30000000000.0,1.0,1.0,0.0,,,25000000000.0,70000000.0,-9.0,,,0.0,0.0,0.0,12.0,50.0,50.0,30000000000.0,0.0,0.0
598885.0,285.0,,,,,1.0,,100.0,270000000000.0,0.0,0.0,0.0,,,800000000.0,600000000.0,,200000000000.0,200000000.0,0.0,0.0,0.0,15.0,50.0,50.0,270000000000.0,0.0,0.0
598886.0,286.0,,,,,1.0,,100.0,1000000000.0,0.0,0.0,0.0,,,756000000.0,-9.0,-9.0,,,10000000.0,0.0,0.0,9.0,60.0,30.0,1000000000.0,10000000.0,6000000.0
598887.0,290.0,,,,,1.0,,90.0,12100000000.0,0.0,0.0,100000000.0,80000000.0,,-9.0,40000000.0,,6210000000.0,30000000.0,100000000.0,-9.0,100000000.0,13.0,10.0,10.0,10890000000.0,199999991.0,19999999.1
598888.0,291.0,,,,,1.0,,90.0,40000000000.0,0.0,0.0,0.0,,,300000000.0,40000000.0,-9.0,,,0.0,0.0,0.0,19.0,0.0,40.0,36000000000.0,0.0,0.0
598889.0,298.0,,,,,1.0,,100.0,300000000000.0,0.0,0.0,0.0,,,-9.0,-9.0,-9.0,,,0.0,0.0,0.0,12.0,70.0,50.0,300000000000.0,0.0,0.0
598890.0,300.0,,,,,1.0,,70.0,3800000000.0,0.0,0.0,0.0,,,600000000.0,6000000.0,-9.0,,,-9.0,0.0,0.0,5.0,0.0,50.0,2660000000.0,-9.0,-0.0
598891.0,307.0,,,,,1.0,,70.0,5000000000.0,2.0,3.0,70000000.0,,,1500000000.0,25000000.0,,-9.0,-9.0,100000000.0,-9.0,70000000.0,11.0,10.0,90.0,3500000000.0,169999991.0,16999999.1
598892.0,308.0,,,,,1.0,,100.0,68000000000.0,0.0,0.0,0.0,,,800000000.0,200000000.0,52000000000.0,,,0.0,0.0,0.0,5.0,50.0,0.0,68000000000.0,0.0,0.0
598893.0,311.0,,,,,1.0,,65.0,18000000000.0,1.0,1.0,0.0,70000000.0,,2000000000.0,70000000.0,2200000000.0,,,60000000000.0,-9.0,0.0,7.0,60.0,17.0,11700000000.0,59999999991.0,35999999994.6
598894.0,315.0,,,,,1.0,,95.0,5000000000.0,0.0,0.0,0.0,,,2000000000.0,200000000.0,358000000000.0,,,0.0,0.0,0.0,7.0,50.0,50.0,4750000000.0,0.0,0.0
598895.0,317.0,,,,,1.0,,90.0,31000000000.0,0.0,0.0,0.0,2000000.0,,-9.0,-9.0,-9.0,,,200000000.0,10000000000.0,0.0,21.0,5.0,50.0,27900000000.0,10200000000.0,510000000.0
598896.0,344.0,,,,,1.0,,35.0,3000000000.0,0.0,0.0,200000000.0,,1600000000.0,-9.0,300000000.0,-9.0,,,0.0,2500000000.0,200000000.0,10.0,10.0,0.0,1050000000.0,2700000000.0,270000000.0
598897.0,354.0,,,,,1.0,,100.0,5000000000.0,0.0,0.0,0.0,,,150000000.0,-9.0,4500000000.0,,,0.0,0.0,0.0,5.0,0.0,0.0,5000000000.0,0.0,0.0
598898.0,358.0,,,,,1.0,,70.0,9000000000.0,0.0,1.0,0.0,3600000000.0,,2800000000.0,120000000.0,6850000000.0,,,1000000000.0,0.0,0.0,29.0,10.0,100.0,6300000000.0,1000000000.0,100000000.0
598899.0,364.0,,,,,1.0,,80.0,1500000000.0,0.0,0.0,0.0,84000000.0,,55000000.0,32000000.0,-9.0,,,4000000.0,0.0,0.0,5.0,60.0,0.0,1200000000.0,4000000.0,2400000.0
598900.0,368.0,,,,,1.0,,100.0,130000000000.0,0.0,0.0,700000000.0,216000000.0,,2040000000.0,320000000.0,-9.0,,,7000000000.0,0.0,700000000.0,30.0,0.0,100.0,130000000000.0,7700000000.0,0.0
598901.0,376.0,,,,,1.0,,100.0,5000000000.0,0.0,0.0,0.0,,,100000000.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,5.0,0.0,0.0,5000000000.0,0.0,0.0
598902.0,380.0,,,,,1.0,,100.0,28000000000.0,0.0,0.0,0.0,,,630000000.0,360000000.0,,23800000000.0,25000000.0,1000000000.0,0.0,0.0,12.0,0.0,0.0,28000000000.0,1000000000.0,0.0
598903.0,381.0,,,,,1.0,,100.0,1400000000.0,0.0,0.0,0.0,,,900000000.0,110000000.0,,420000000.0,15000000.0,300000000.0,0.0,0.0,12.0,20.0,10.0,1400000000.0,300000000.0,60000000.0
598904.0,391.0,,,,,1.0,,100.0,30000000000.0,0.0,0.0,-9.0,,,-9.0,-9.0,500000000.0,,,40000000.0,0.0,-9.0,20.0,50.0,-9.0,30000000000.0,39999991.0,19999995.5
598905.0,393.0,,,,,1.0,,30.0,3000000000.0,0.0,0.0,-9.0,36000000.0,,600000000.0,36000000.0,,700000000.0,-9.0,0.0,0.0,-9.0,15.0,0.0,100.0,900000000.0,-9.0,-0.0
598906.0,395.0,,,,,1.0,,100.0,1300000000.0,5.0,5.0,0.0,10000000.0,,400000000.0,10000000.0,,800000000.0,-9.0,0.0,0.0,0.0,13.0,100.0,50.0,1300000000.0,0.0,0.0
598907.0,399.0,,,,,1.0,,80.0,821000000.0,-9.0,0.0,100000000.0,10000000.0,,330000000.0,250000000.0,,300000000.0,90000000.0,200000000.0,0.0,100000000.0,6.0,0.0,20.0,656800000.0,300000000.0,0.0
598908.0,403.0,,,,,1.0,,100.0,240000000.0,0.0,0.0,0.0,,,48000000.0,70000000.0,,30000000.0,1000000.0,0.0,0.0,0.0,5.0,0.0,0.0,240000000.0,0.0,0.0
598909.0,406.0,,,,,1.0,,70.0,800000000.0,0.0,0.0,0.0,,,400000000.0,50000000.0,,120000000.0,24000000.0,0.0,0.0,0.0,15.0,50.0,100.0,560000000.0,0.0,0.0
598910.0,414.0,,,,,1.0,-9.0,90.0,8000000000.0,0.0,0.0,16000000.0,,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,16000000.0,20.0,60.0,90.0,7200000000.0,16000000.0,9600000.0
598911.0,420.0,,,,,1.0,,70.0,6000000000.0,1.0,1.0,70000000.0,50000000.0,,1200000000.0,600000000.0,,2500000000.0,100000000.0,0.0,0.0,70000000.0,20.0,60.0,20.0,4200000000.0,70000000.0,42000000.0
598912.0,432.0,,,,,1.0,,100.0,1000000000.0,0.0,0.0,0.0,,,-9.0,-9.0,,-9.0,-9.0,0.0,0.0,0.0,15.0,0.0,100.0,1000000000.0,0.0,0.0
598913.0,433.0,,,,,1.0,,100.0,4800000000.0,0.0,0.0,0.0,,,1900000000.0,36000000.0,,1000000000.0,-9.0,48000000.0,0.0,0.0,30.0,30.0,50.0,4800000000.0,48000000.0,14400000.0
598914.0,434.0,,,,,1.0,,100.0,2100000000.0,0.0,0.0,0.0,,,1100000000.0,500000000.0,,1100000000.0,-9.0,0.0,0.0,0.0,19.0,100.0,0.0,2100000000.0,0.0,0.0
598915.0,444.0,,,,,1.0,,55.0,4000000000.0,0.0,0.0,0.0,,,550000000.0,30000000.0,,2700000000.0,-9.0,0.0,0.0,0.0,10.0,30.0,100.0,2200000000.0,0.0,0.0
598916.0,450.0,,,,,1.0,,70.0,4500000000.0,0.0,0.0,-9.0,,,100000000.0,100000000.0,,1000000000.0,30000000.0,600000000.0,0.0,-9.0,15.0,0.0,50.0,3150000000.0,599999991.0,0.0
598917.0,453.0,,,,,1.0,,100.0,2000000000.0,0.0,2.0,0.0,,,1800000000.0,10000000.0,,-9.0,-9.0,300000000.0,-9.0,0.0,43.0,0.0,100.0,2000000000.0,299999991.0,0.0
598918.0,460.0,,,,,1.0,,100.0,6000000000.0,0.0,0.0,0.0,,,2000000000.0,36000000.0,,3000000000.0,-9.0,100000000.0,-9.0,0.0,20.0,100.0,100.0,6000000000.0,99999991.0,99999991.0
598919.0,464.0,,,,,1.0,,90.0,15000000000.0,0.0,5.0,0.0,,,4000000000.0,500000000.0,,6000000000.0,-9.0,-9.0,10000000000.0,0.0,12.0,0.0,0.0,13500000000.0,9999999991.0,0.0
598920.0,473.0,,,,,1.0,,100.0,4100000000.0,0.0,0.0,0.0,,,324000000.0,20000000.0,,800000000.0,550000000.0,0.0,0.0,0.0,6.0,0.0,100.0,4100000000.0,0.0,0.0
598921.0,474.0,,,,,1.0,,100.0,37000000000.0,0.0,0.0,0.0,,,4800000000.0,30000000.0,,35000000000.0,500000000.0,900000000.0,0.0,0.0,25.0,100.0,100.0,37000000000.0,900000000.0,900000000.0
598922.0,478.0,,,,,1.0,-9.0,100.0,14000000000.0,0.0,0.0,0.0,1200000000.0,,780000000.0,40000000.0,-9.0,,,700000000.0,0.0,0.0,15.0,0.0,50.0,14000000000.0,700000000.0,0.0
598923.0,479.0,,,,,1.0,,100.0,35000000000.0,0.0,0.0,0.0,,,2500000000.0,960000000.0,,24000000000.0,70000000.0,900000000.0,-9.0,0.0,35.0,0.0,0.0,35000000000.0,899999991.0,0.0
598924.0,480.0,,,,,1.0,,80.0,30000000000.0,0.0,2.0,0.0,20000000.0,,3000000000.0,120000000.0,3120000000.0,,,0.0,0.0,0.0,52.0,0.0,50.0,24000000000.0,0.0,0.0
598925.0,487.0,,,,,1.0,,100.0,80000000000.0,0.0,5.0,0.0,500000000.0,,5000000000.0,300000000.0,,50000000000.0,20000000000.0,0.0,0.0,0.0,40.0,-9.0,-9.0,80000000000.0,0.0,-0.0
598926.0,488.0,,,,,1.0,,100.0,6400000000.0,0.0,0.0,0.0,,,1300000000.0,130000000.0,,3400000000.0,0.0,0.0,0.0,0.0,5.0,50.0,0.0,6400000000.0,0.0,0.0
598927.0,491.0,,,,,1.0,,90.0,1500000000.0,0.0,0.0,0.0,61000000.0,,360000000.0,120000000.0,,600000000.0,60000000.0,0.0,0.0,0.0,20.0,0.0,0.0,1350000000.0,0.0,0.0
598928.0,493.0,,,,,1.0,,70.0,2500000000.0,2.0,2.0,0.0,,,850000000.0,25000000.0,,50000000.0,1150000000.0,30000000.0,0.0,0.0,17.0,5.0,0.0,1750000000.0,30000000.0,1500000.0
